merchant_id,merchant_category,merchant_country,merchant_risk_level,mcc_code,merchant_since,chargeback_rate,is_high_risk_jurisdiction,merchant_city,annual_txn_volume
8407,Clothing,IN,LOW,5651,2017-03-16,0.001551,0,Bangalore,47801
8408,Grocery,US,MEDIUM,5411,2018-04-03,0.04635,0,Chicago,4526
8409,Automotive,US,LOW,5511,2024-10-22,0.00472,0,Chicago,10685
8410,Clothing,MX,LOW,5651,2024-04-19,0.001248,0,Mexico City,4128
8411,Real Estate,US,HIGH,6512,2018-10-10,0.196209,0,Chicago,1266
8412,Telecom,CA,LOW,4813,2021-04-13,0.003347,0,Toronto,49772
8413,Electronics,SG,LOW,5732,2021-11-09,0.004781,0,Jurong East,18753
8414,Clothing,DE,HIGH,5651,2018-02-09,0.107099,0,Berlin,2565
8415,Travel,IT,LOW,4722,2018-05-10,0.007184,0,Milan,48181
8416,Travel,ZA,LOW,4722,2019-09-27,0.002967,0,Durban,25984
8417,Clothing,GB,MEDIUM,5651,2022-01-19,0.016754,0,,1275
8418,Offshore Services,GB,HIGH,6099,2015-09-05,0.053627,0,Manchester,3109
8419,Telecom,US,MEDIUM,4813,2015-08-17,0.045855,0,Los Angeles,6998
8420,Telecom,GB,LOW,4813,2019-05-01,0.005975,0,Birmingham,23793
8421,Education,AE,LOW,8220,2020-03-02,0.009793,1,Sharjah,23147
8422,Offshore Services,IN,HIGH,6099,2015-03-29,0.093648,0,Delhi,2725
8423,Clothing,US,LOW,5651,2022-02-06,0.006549,0,Chicago,15459
8424,Telecom,IN,HIGH,4813,2020-05-02,0.19883,0,Bangalore,1074
8425,Digital Goods,IN,MEDIUM,5815,2018-04-15,0.040704,0,Bangalore,18398
8426,Grocery,US,LOW,5411,2023-01-13,0.002094,0,New York,32085
8427,Digital Goods,GB,HIGH,5815,2022-12-01,0.234568,0,Birmingham,622
8428,Fuel,IT,MEDIUM,5541,2024-10-18,0.043204,0,Naples,6905
8429,Utilities,IN,LOW,4900,2024-12-17,0.00788,0,Bangalore,32073
8430,Digital Goods,HK,HIGH,5815,2022-10-11,0.168829,0,Hong Kong,2377
8431,Healthcare,NL,LOW,8099,2023-10-23,0.005313,0,Amsterdam,37604
8432,Travel,AE,MEDIUM,4722,2024-06-10,0.041307,1,Dubai,7581
8433,Gambling,JP,HIGH,7995,2023-05-28,0.059041,0,Osaka,4192
8434,Telecom,BR,MEDIUM,4813,2021-01-16,0.030889,0,Rio de Janeiro,6280
8435,Offshore Services,US,MEDIUM,6099,2020-06-20,0.049126,0,New York,4007
8436,Digital Goods,US,HIGH,5815,2018-08-14,0.16522,0,Los Angeles,1016
8437,Travel,GB,LOW,4722,2016-12-13,0.007587,0,Birmingham,2644
8438,Gambling,JP,HIGH,7995,2017-10-13,0.224233,0,Yokohama,4724
8439,Automotive,GB,LOW,5511,2017-07-25,0.007861,0,Manchester,6692
8440,Electronics,US,MEDIUM,5732,2020-11-27,0.038364,0,Los Angeles,8408
8441,Digital Goods,HK,HIGH,5815,2024-12-22,0.199098,0,Hong Kong,3762
8442,Education,US,LOW,8220,2016-05-10,0.006574,0,New York,1272
8443,Insurance,BR,MEDIUM,6311,2018-11-24,0.020693,0,Rio de Janeiro,549
8444,Gambling,ZA,MEDIUM,7995,2015-05-27,0.037786,0,Johannesburg,18441
8445,Education,DE,LOW,8220,2019-03-29,0.004267,0,Berlin,47833
8446,Restaurants,US,LOW,5812,2023-06-22,0.004775,0,New York,31276
8447,Crypto,GB,HIGH,6051,2024-05-14,0.053126,0,London,3981
8448,Gambling,CA,HIGH,7995,2017-08-12,0.1274,0,Vancouver,1974
8449,Real Estate,IN,MEDIUM,6512,2022-04-04,0.010274,0,Delhi,16859
8450,Telecom,US,LOW,4813,2021-12-18,0.004949,0,,21489
8451,Insurance,JP,MEDIUM,6311,2020-10-05,0.027707,0,Yokohama,6100
8452,Utilities,SG,LOW,4900,2020-04-28,0.005944,0,Jurong East,39667
8453,Insurance,US,LOW,6311,2021-01-12,0.002489,0,Los Angeles,10781
8454,Electronics,US,MEDIUM,5732,2023-08-11,0.042554,0,Chicago,10425
8455,Fuel,NL,MEDIUM,5541,2017-10-20,0.010849,0,Rotterdam,16347
8456,Healthcare,GB,LOW,8099,2024-05-08,0.007671,0,London,9076
8457,Digital Goods,US,MEDIUM,5815,2020-09-28,0.04916,0,Los Angeles,2991
8458,Fuel,US,LOW,5541,2021-06-28,0.003619,0,Chicago,5540
8459,Gambling,IN,HIGH,7995,2016-03-19,0.108339,0,Delhi,3998
8460,Travel,IN,MEDIUM,4722,2015-09-29,0.043553,0,Delhi,18376
8461,Entertainment,AE,LOW,7922,2016-02-23,0.001475,1,Abu Dhabi,20456
8462,Gambling,FR,MEDIUM,7995,2019-01-17,0.039794,0,Marseille,19156
8463,Digital Goods,CA,HIGH,5815,2021-10-10,0.205104,0,Toronto,3884
8464,Fuel,DE,LOW,5541,2016-06-20,0.00114,0,Munich,33804
8465,Education,US,MEDIUM,8220,2021-06-19,0.033937,0,New York,1038
8466,Utilities,GB,LOW,4900,2016-05-07,0.00406,0,Birmingham,1589
8467,Real Estate,DE,MEDIUM,6512,2015-05-14,0.045332,0,Berlin,11062
8468,Gambling,US,HIGH,7995,2016-11-25,0.076406,0,Chicago,1987
8469,Digital Goods,AU,HIGH,5815,2024-05-26,0.083238,0,Sydney,3228
8470,Electronics,IN,LOW,5732,2023-12-06,0.002233,0,Mumbai,41877
8471,Grocery,US,HIGH,5411,2021-05-05,0.102681,0,Chicago,1553
8472,Digital Goods,US,MEDIUM,5815,2018-10-08,0.036018,0,Los Angeles,19531
8473,Fuel,IN,HIGH,5541,2020-10-02,0.205563,0,Bangalore,1844
8474,Insurance,GB,MEDIUM,6311,2021-01-24,0.037952,0,Manchester,14815
8475,Digital Goods,DE,HIGH,5815,2019-04-08,0.085855,0,Berlin,3995
8476,Clothing,MX,LOW,5651,2023-07-28,0.009611,0,Guadalajara,44521
8477,Offshore Services,US,HIGH,6099,2023-04-08,0.057534,0,Los Angeles,1747
8478,Offshore Services,HK,MEDIUM,6099,2017-01-25,0.029622,0,Hong Kong,19993
8479,Digital Goods,FR,MEDIUM,5815,2017-02-02,0.011141,0,Lyon,19639
8480,Travel,AU,LOW,4722,2021-07-23,0.001838,0,Brisbane,30322
8481,Fuel,HK,LOW,5541,2019-07-07,0.009343,0,Kowloon,29794
8482,Telecom,US,LOW,4813,2020-03-11,0.004751,0,New York,44800
8483,Insurance,IN,LOW,6311,2022-12-09,0.006872,0,Mumbai,15551
8484,Restaurants,US,HIGH,5812,2016-01-10,0.131821,0,New York,825
8485,Fuel,DE,LOW,5541,2016-03-19,0.004114,0,Munich,30155
8486,Offshore Services,IT,MEDIUM,6099,2024-08-02,0.016581,0,Milan,9732
8487,Offshore Services,ZA,HIGH,6099,2023-04-09,0.122366,0,Johannesburg,665
8488,Healthcare,IN,LOW,8099,2018-11-08,0.00573,0,Delhi,43570
8489,Clothing,KE,LOW,5651,2019-08-21,0.004021,0,Kisumu,14728
8490,Digital Goods,GB,HIGH,5815,2020-09-28,0.092201,0,London,861
8491,Electronics,GB,LOW,5732,2024-11-17,0.00936,0,Manchester,4279
8492,Digital Goods,US,HIGH,5815,2020-03-23,0.186254,0,Los Angeles,2763
8493,Gambling,GB,HIGH,7995,2015-11-07,0.109063,0,Manchester,2592
8494,Crypto,FR,HIGH,6051,2021-05-29,0.111474,0,Lyon,3220
8495,Restaurants,IN,LOW,5812,2021-09-06,0.003274,0,Mumbai,35072
8496,Entertainment,MX,LOW,7922,2015-03-18,0.005065,0,Guadalajara,15751
8497,Crypto,US,HIGH,6051,2024-08-16,0.117934,0,New York,4048
8498,Real Estate,DE,HIGH,6512,2021-06-05,0.209211,0,Hamburg,653
8499,Gambling,SG,HIGH,7995,2016-09-24,0.08842,0,Jurong East,300
8500,Crypto,US,MEDIUM,6051,2023-06-09,0.030233,0,Chicago,15425
8501,Gambling,JP,HIGH,7995,2020-04-25,0.217973,0,Osaka,157
8502,Grocery,DE,MEDIUM,5411,2015-08-14,0.015395,0,Berlin,15350
8503,Entertainment,US,LOW,7922,2021-12-28,0.007836,0,New York,25355
8504,Clothing,NG,LOW,5651,2016-02-05,0.009492,0,Kano,22752
8505,Digital Goods,JP,HIGH,5815,2016-01-07,0.185621,0,Osaka,4128
8506,Automotive,US,HIGH,5511,2015-03-08,0.128799,0,Chicago,3704
8507,Automotive,US,LOW,5511,2019-08-19,0.002291,0,New York,3407
8508,Travel,US,HIGH,4722,2015-05-21,0.244188,0,New York,4606
8509,Crypto,AE,HIGH,6051,2019-04-14,0.155966,1,Abu Dhabi,2896
8510,Restaurants,US,HIGH,5812,2023-07-31,0.072701,0,Los Angeles,3863
8511,Grocery,IN,LOW,5411,2024-09-08,0.003573,0,Delhi,30251
8512,Fuel,AU,MEDIUM,5541,2018-03-15,0.02227,0,Sydney,13221
8513,Education,JP,LOW,8220,2017-08-14,0.006913,0,Osaka,8552
8514,Electronics,DE,LOW,5732,2021-10-12,0.001472,0,Munich,32148
8515,Real Estate,SG,LOW,6512,2018-03-29,0.005379,0,Tampines,47947
8516,Healthcare,US,MEDIUM,8099,2018-03-17,0.022877,0,New York,18522
8517,Real Estate,US,LOW,6512,2017-11-13,0.004515,0,New York,35193
8518,Fuel,US,LOW,5541,2022-05-21,0.009695,0,Los Angeles,47026
8519,Travel,AU,MEDIUM,4722,2016-06-15,0.035086,0,Sydney,2612
8520,Automotive,FR,LOW,5511,2016-11-20,0.009672,0,Paris,34845
8521,Automotive,GB,HIGH,5511,2015-05-01,0.150196,0,London,3286
8522,Offshore Services,GB,HIGH,6099,2018-12-03,0.1381,0,Birmingham,320
8523,Digital Goods,MX,HIGH,5815,2024-08-30,0.145299,0,Mexico City,944
8524,Education,AE,MEDIUM,8220,2019-04-28,0.011996,1,Dubai,19065
8525,Insurance,GB,LOW,6311,2021-12-28,0.003827,0,Birmingham,14977
8526,Telecom,US,MEDIUM,4813,2024-05-06,0.016222,0,Chicago,11091
8527,Gambling,CA,HIGH,7995,2017-09-30,0.103566,0,Vancouver,658
8528,Electronics,AU,LOW,5732,2021-10-11,0.009493,0,Melbourne,14475
8529,Insurance,IN,MEDIUM,6311,2017-06-14,0.020042,0,Bangalore,16787
8530,Electronics,IT,MEDIUM,5732,2024-11-28,0.01397,0,Rome,16648
8531,Clothing,CA,LOW,5651,2024-12-14,0.005194,0,Montreal,6403
8532,Education,GB,LOW,8220,2016-03-31,0.00221,0,Manchester,49607
8533,Gambling,GB,MEDIUM,7995,2022-07-04,0.020337,0,Manchester,15619
8534,Healthcare,FR,LOW,8099,2020-06-29,0.008032,0,Marseille,6673
8535,Gambling,AU,MEDIUM,7995,2017-07-28,0.035575,0,Brisbane,12761
8536,Grocery,FR,LOW,5411,2023-04-17,0.001349,0,Paris,21971
8537,Automotive,GB,MEDIUM,5511,2023-05-07,0.041529,0,London,16319
8538,Restaurants,US,LOW,5812,2023-07-25,0.008787,0,Chicago,30762
8539,Insurance,IN,MEDIUM,6311,2016-10-16,0.022105,0,Mumbai,17314
8540,Crypto,IN,HIGH,6051,2017-10-16,0.222904,0,Mumbai,643
8541,Insurance,US,LOW,6311,2016-09-28,0.007083,0,Chicago,8675
8542,Automotive,IN,LOW,5511,2022-03-06,0.001087,0,Mumbai,17938
8543,Grocery,NL,MEDIUM,5411,2021-08-05,0.044449,0,The Hague,4047
8544,Travel,HK,LOW,4722,2019-01-27,0.004274,0,,19219
8545,Restaurants,AU,LOW,5812,2015-04-19,0.008597,0,Brisbane,14729
8546,Clothing,AU,LOW,5651,2016-03-02,0.007777,0,Brisbane,11085
8547,Gambling,BR,HIGH,7995,2019-05-01,0.144328,0,Brasília,4218
8548,Digital Goods,AU,MEDIUM,5815,2023-02-27,0.03759,0,Sydney,6273
8549,Crypto,US,HIGH,6051,2021-11-05,0.201558,0,Chicago,3228
8550,Insurance,CA,MEDIUM,6311,2015-01-29,0.012807,0,Toronto,14340
8551,Offshore Services,FR,HIGH,6099,2021-05-17,0.061882,0,Marseille,2378
8552,Restaurants,US,LOW,5812,2018-08-24,0.002473,0,Chicago,39159
8553,Restaurants,ZA,LOW,5812,2015-05-06,0.002589,0,Johannesburg,36838
8554,Electronics,CA,LOW,5732,2015-09-11,0.003061,0,Vancouver,45563
8555,Clothing,IN,LOW,5651,2018-05-02,0.006198,0,Bangalore,23239
8556,Digital Goods,AE,HIGH,5815,2016-08-23,0.247687,1,Abu Dhabi,2903
8557,Offshore Services,BR,HIGH,6099,2019-02-26,0.129132,0,Rio de Janeiro,770
8558,Travel,GB,LOW,4722,2024-12-13,0.006916,0,Birmingham,16915
8559,Electronics,US,MEDIUM,5732,2020-07-28,0.042849,0,Chicago,15274
8560,Gambling,IN,HIGH,7995,2024-04-29,0.062593,0,Delhi,2319
8561,Digital Goods,JP,MEDIUM,5815,2019-11-03,0.037018,0,Osaka,17912
8562,Automotive,FR,MEDIUM,5511,2023-01-02,0.010066,0,Paris,15774
8563,Insurance,BR,HIGH,6311,2015-03-02,0.212403,0,Rio de Janeiro,1245
8564,Crypto,AU,HIGH,6051,2022-05-13,0.067122,0,Melbourne,2262
8565,Grocery,US,LOW,5411,2018-12-02,0.006421,0,Chicago,38649
8566,Utilities,DE,MEDIUM,4900,2019-11-27,0.026899,0,Hamburg,13702
8567,Entertainment,IN,LOW,7922,2017-01-27,0.008306,0,Delhi,42107
8568,Healthcare,DE,LOW,8099,2016-10-03,0.003937,0,,26865
8569,Offshore Services,DE,HIGH,6099,2021-05-28,0.210895,0,Berlin,883
8570,Gambling,US,HIGH,7995,2017-10-03,0.058667,0,Chicago,4176
8571,Healthcare,JP,LOW,8099,2018-06-09,0.001983,0,Yokohama,11516
8572,Automotive,IN,MEDIUM,5511,2017-06-14,0.042138,0,Mumbai,3596
8573,Entertainment,BR,LOW,7922,2018-10-02,0.001604,0,,46912
8574,Automotive,DE,MEDIUM,5511,2020-06-27,0.043623,0,Hamburg,9738
8575,Fuel,IT,MEDIUM,5541,2020-06-27,0.04803,0,Milan,2812
8576,Education,AU,LOW,8220,2018-05-14,0.001711,0,Melbourne,45077
8577,Entertainment,HK,MEDIUM,7922,2021-07-29,0.035976,0,Kowloon,19233
8578,Grocery,FR,MEDIUM,5411,2017-09-12,0.042706,0,Paris,6010
8579,Telecom,AU,HIGH,4813,2023-07-26,0.187354,0,Brisbane,3128
8580,Grocery,IN,MEDIUM,5411,2016-10-23,0.044555,0,Delhi,12971
8581,Real Estate,US,MEDIUM,6512,2018-03-23,0.031594,0,Los Angeles,5328
8582,Automotive,FR,LOW,5511,2020-12-31,0.008767,0,Paris,34819
8583,Electronics,US,LOW,5732,2021-04-24,0.003248,0,Los Angeles,23017
8584,Insurance,IN,LOW,6311,2023-03-22,0.001398,0,Delhi,24616
8585,Education,US,LOW,8220,2018-10-15,0.002935,0,Chicago,16078
8586,Grocery,ZA,LOW,5411,2023-09-26,0.00194,0,Cape Town,27779
8587,Healthcare,DE,MEDIUM,8099,2016-07-08,0.0332,0,Berlin,18222
8588,Education,JP,HIGH,8220,2022-06-16,0.10469,0,Osaka,866
8589,Gambling,GB,HIGH,7995,2019-11-11,0.180983,0,Birmingham,4106
8590,Digital Goods,JP,MEDIUM,5815,2022-12-04,0.026411,0,Yokohama,3559
8591,Travel,IN,MEDIUM,4722,2022-09-16,0.011154,0,Delhi,5795
8592,Grocery,GB,LOW,5411,2016-10-13,0.003176,0,Birmingham,3380
8593,Digital Goods,IN,MEDIUM,5815,2024-12-12,0.011164,0,Bangalore,12362
8594,Gambling,CA,HIGH,7995,2022-07-18,0.064079,0,Vancouver,1340
8595,Healthcare,US,LOW,8099,2024-11-11,0.005697,0,Los Angeles,37153
8596,Restaurants,GB,LOW,5812,2018-03-31,0.001322,0,London,22299
8597,Healthcare,IN,LOW,8099,2023-01-23,0.009317,0,,37484
8598,Restaurants,IN,LOW,5812,2020-01-27,0.001755,0,Bangalore,20489
8599,Offshore Services,US,HIGH,6099,2021-10-24,0.128407,0,Chicago,425
8600,Crypto,CA,HIGH,6051,2021-01-05,0.243373,0,Vancouver,1538
8601,Fuel,DE,LOW,5541,2020-04-28,0.007705,0,Berlin,15281
8602,Grocery,AU,MEDIUM,5411,2017-06-18,0.019154,0,Brisbane,14804
8603,Clothing,US,LOW,5651,2020-12-07,0.002396,0,New York,30068
8604,Offshore Services,DE,MEDIUM,6099,2015-10-23,0.014095,0,Berlin,9424
8605,Clothing,IN,LOW,5651,2020-06-03,0.008454,0,Mumbai,4511
8606,Real Estate,US,HIGH,6512,2020-05-11,0.215901,0,Chicago,3452
8607,Offshore Services,GB,MEDIUM,6099,2022-07-11,0.048828,0,Birmingham,17561
8608,Automotive,IN,LOW,5511,2020-10-12,0.003052,0,Bangalore,13791
8609,Real Estate,FR,LOW,6512,2021-02-19,0.007032,0,Lyon,3196
8610,Healthcare,IN,HIGH,8099,2018-08-30,0.199812,0,Mumbai,4669
8611,Fuel,FR,LOW,5541,2017-01-09,0.002201,0,Marseille,20712
8612,Utilities,US,HIGH,4900,2018-04-25,0.156667,0,New York,4813
8613,Electronics,FR,LOW,5732,2017-08-28,0.005155,0,Paris,14618
8614,Restaurants,IN,LOW,5812,2023-12-11,0.008991,0,Bangalore,29707
8615,Travel,DE,MEDIUM,4722,2019-08-26,0.028682,0,Hamburg,4784
8616,Insurance,US,LOW,6311,2019-11-17,0.001415,0,Los Angeles,38480
8617,Education,IN,LOW,8220,2020-08-13,0.009054,0,Bangalore,36679
8618,Fuel,DE,HIGH,5541,2024-12-25,0.087767,0,Berlin,1280
8619,Education,SG,LOW,8220,2023-10-25,0.00777,0,Tampines,41782
8620,Entertainment,US,MEDIUM,7922,2019-12-02,0.012167,0,,8068
8621,Utilities,FR,LOW,4900,2015-02-14,0.006045,0,Paris,35968
8622,Offshore Services,US,MEDIUM,6099,2019-02-06,0.023132,0,Los Angeles,4618
8623,Digital Goods,US,MEDIUM,5815,2015-03-07,0.033742,0,New York,18545
8624,Telecom,IN,LOW,4813,2019-07-10,0.006383,0,Bangalore,28869
8625,Utilities,IN,LOW,4900,2023-04-09,0.0053,0,Bangalore,10323
8626,Clothing,US,LOW,5651,2017-07-08,0.009774,0,New York,15181
8627,Travel,US,LOW,4722,2018-08-10,0.007332,0,Chicago,34391
8628,Crypto,GB,HIGH,6051,2016-05-02,0.152356,0,London,1909
8629,Grocery,NG,LOW,5411,2020-01-24,0.008491,0,Lagos,20877
8630,Automotive,US,MEDIUM,5511,2019-07-03,0.038107,0,Chicago,3783
8631,Travel,CA,MEDIUM,4722,2015-03-17,0.029922,0,Montreal,8049
8632,Offshore Services,MX,HIGH,6099,2018-01-04,0.196572,0,Guadalajara,2191
8633,Crypto,US,HIGH,6051,2024-06-18,0.211381,0,Los Angeles,2041
8634,Telecom,US,LOW,4813,2015-02-04,0.005597,0,New York,34810
8635,Restaurants,IT,LOW,5812,2017-05-26,0.00695,0,Rome,22098
8636,Automotive,CA,HIGH,5511,2017-09-05,0.237684,0,Vancouver,3630
8637,Education,DE,LOW,8220,2024-06-06,0.007823,0,Hamburg,23127
8638,Telecom,AU,LOW,4813,2024-05-16,0.003445,0,Brisbane,1720
8639,Utilities,GB,LOW,4900,2022-02-02,0.00149,0,Birmingham,8377
8640,Entertainment,AU,LOW,7922,2024-01-09,0.008172,0,Melbourne,42032
8641,Travel,SG,LOW,4722,2021-11-19,0.008374,0,Tampines,19936
8642,Digital Goods,CA,MEDIUM,5815,2020-08-23,0.018203,0,Montreal,5808
8643,Entertainment,DE,LOW,7922,2018-02-07,0.007566,0,Munich,10167
8644,Grocery,GB,MEDIUM,5411,2020-04-10,0.022683,0,Birmingham,7421
8645,Gambling,US,HIGH,7995,2018-03-03,0.093691,0,Los Angeles,857
8646,Utilities,CA,LOW,4900,2023-06-07,0.006177,0,Montreal,41851
8647,Crypto,IN,MEDIUM,6051,2022-02-22,0.044054,0,Bangalore,6791
8648,Digital Goods,US,HIGH,5815,2023-05-10,0.116336,0,New York,3355
8649,Travel,IN,HIGH,4722,2021-10-06,0.05628,0,Bangalore,1744
8650,Fuel,US,LOW,5541,2018-12-22,0.008757,0,Los Angeles,21301
8651,Electronics,US,MEDIUM,5732,2020-07-09,0.026517,0,Chicago,3065
8652,Healthcare,GB,LOW,8099,2018-03-16,0.004036,0,London,44967
8653,Restaurants,IN,MEDIUM,5812,2018-07-21,0.047466,0,Delhi,7135
8654,Gambling,NL,HIGH,7995,2022-10-18,0.247304,0,The Hague,2161
8655,Insurance,SG,MEDIUM,6311,2015-12-09,0.02231,0,Tampines,3247
8656,Insurance,KE,LOW,6311,2023-01-15,0.006548,0,Kisumu,23900
8657,Travel,US,LOW,4722,2023-05-23,0.006811,0,Chicago,5460
8658,Restaurants,IN,MEDIUM,5812,2022-04-08,0.048739,0,Mumbai,17975
8659,Healthcare,FR,HIGH,8099,2024-01-05,0.236727,0,Marseille,3071
8660,Education,IN,LOW,8220,2015-07-22,0.004756,0,Mumbai,16117
8661,Digital Goods,BR,MEDIUM,5815,2019-02-01,0.015876,0,São Paulo,17792
8662,Restaurants,DE,MEDIUM,5812,2022-01-29,0.018989,0,Munich,11279
8663,Digital Goods,US,HIGH,5815,2022-05-12,0.160414,0,New York,2267
8664,Fuel,IN,LOW,5541,2016-10-28,0.006313,0,Delhi,4686
8665,Entertainment,US,LOW,7922,2017-01-13,0.001553,0,Los Angeles,33032
8666,Clothing,AU,LOW,5651,2019-07-14,0.001123,0,Melbourne,26888
8667,Digital Goods,US,MEDIUM,5815,2022-08-31,0.01496,0,Chicago,18666
8668,Offshore Services,IT,MEDIUM,6099,2017-10-14,0.046101,0,Rome,6519
8669,Fuel,US,LOW,5541,2021-04-12,0.001998,0,Los Angeles,18119
8670,Utilities,GB,MEDIUM,4900,2017-04-13,0.048367,0,Birmingham,13810
8671,Real Estate,NG,LOW,6512,2016-12-01,0.001066,0,Abuja,1094
8672,Restaurants,IN,LOW,5812,2015-05-22,0.008378,0,Delhi,8205
8673,Clothing,GB,LOW,5651,2018-08-26,0.009455,0,Manchester,12446
8674,Telecom,IN,LOW,4813,2015-08-13,0.006303,0,Delhi,31801
8675,Healthcare,US,LOW,8099,2022-04-18,0.008748,0,Chicago,18846
8676,Offshore Services,CH,HIGH,6099,2021-08-28,0.150263,0,Geneva,2723
8677,Clothing,ZA,LOW,5651,2017-02-16,0.002927,0,Cape Town,1800
8678,Entertainment,IN,LOW,7922,2016-10-30,0.006011,0,Bangalore,49714
8679,Grocery,DE,LOW,5411,2021-07-09,0.005194,0,Munich,21086
8680,Utilities,GB,HIGH,4900,2015-01-17,0.149915,0,London,355
8681,Healthcare,NL,MEDIUM,8099,2020-03-15,0.021887,0,Rotterdam,18546
8682,Real Estate,FR,LOW,6512,2016-12-31,0.005589,0,Marseille,33657
8683,Entertainment,US,LOW,7922,2024-09-17,0.00324,0,Los Angeles,11386
8684,Grocery,KE,LOW,5411,2024-04-11,0.003281,0,Kisumu,18093
8685,Real Estate,FR,LOW,6512,2016-09-12,0.003146,0,Marseille,30891
8686,Insurance,GB,LOW,6311,2018-11-10,0.0055,0,Manchester,30515
8687,Restaurants,IT,LOW,5812,2019-03-27,0.004196,0,Naples,45193
8688,Telecom,FR,LOW,4813,2024-08-17,0.0035,0,,33539
8689,Clothing,US,MEDIUM,5651,2016-08-02,0.043393,0,Los Angeles,9930
8690,Grocery,US,HIGH,5411,2019-03-21,0.056701,0,New York,3885
8691,Gambling,JP,HIGH,7995,2023-12-31,0.093937,0,Tokyo,1044
8692,Education,IN,HIGH,8220,2019-04-05,0.059075,0,Mumbai,3878
8693,Utilities,US,LOW,4900,2024-09-02,0.007987,0,Los Angeles,25110
8694,Electronics,IN,LOW,5732,2016-09-27,0.003071,0,Mumbai,8052
8695,Grocery,GB,LOW,5411,2017-09-04,0.006169,0,Birmingham,31246
8696,Electronics,US,MEDIUM,5732,2015-07-01,0.0315,0,Los Angeles,11023
8697,Utilities,AU,MEDIUM,4900,2016-04-27,0.040284,0,Sydney,18594
8698,Education,IN,LOW,8220,2023-07-21,0.00789,0,Delhi,7674
8699,Electronics,ZA,MEDIUM,5732,2020-11-27,0.02001,0,Cape Town,8102
8700,Utilities,JP,LOW,4900,2015-03-30,0.006211,0,Tokyo,25084
8701,Automotive,GB,LOW,5511,2024-03-25,0.006688,0,London,9210
8702,Gambling,BR,HIGH,7995,2018-08-09,0.081116,0,Brasília,1376
8703,Fuel,US,LOW,5541,2021-06-23,0.003976,0,Chicago,45037
8704,Automotive,IN,LOW,5511,2022-11-07,0.00367,0,Bangalore,48322
8705,Crypto,HK,HIGH,6051,2018-04-23,0.105688,0,Kowloon,4314
8706,Fuel,US,LOW,5541,2020-11-03,0.009162,0,Los Angeles,21603
8707,Insurance,US,LOW,6311,2023-07-12,0.006823,0,Los Angeles,27039
8708,Insurance,GB,LOW,6311,2017-08-05,0.001055,0,Manchester,48054
8709,Travel,GB,MEDIUM,4722,2021-04-20,0.011207,0,Birmingham,6466
8710,Electronics,BR,LOW,5732,2024-02-22,0.009737,0,Rio de Janeiro,43959
8711,Clothing,HK,LOW,5651,2021-02-08,0.00119,0,Tsuen Wan,20611
8712,Digital Goods,NG,MEDIUM,5815,2016-12-19,0.025935,0,Lagos,4467
8713,Fuel,US,MEDIUM,5541,2016-02-13,0.010941,0,Los Angeles,2209
8714,Offshore Services,DE,HIGH,6099,2015-05-18,0.215443,0,Munich,622
8715,Telecom,DE,MEDIUM,4813,2023-11-23,0.03628,0,Hamburg,19322
8716,Real Estate,GB,LOW,6512,2019-11-17,0.002988,0,Birmingham,25604
8717,Healthcare,US,LOW,8099,2016-04-06,0.007704,0,New York,23189
8718,Insurance,US,LOW,6311,2021-01-24,0.003143,0,Los Angeles,49593
8719,Gambling,SG,HIGH,7995,2018-12-09,0.120933,0,Jurong East,3799
8720,Utilities,AU,MEDIUM,4900,2021-09-27,0.038307,0,Melbourne,7285
8721,Electronics,SG,LOW,5732,2023-05-11,0.007319,0,Singapore,10388
8722,Healthcare,IN,MEDIUM,8099,2015-08-21,0.028388,0,Bangalore,15526
8723,Travel,KE,LOW,4722,2016-07-24,0.002082,0,Mombasa,11786
8724,Automotive,IT,LOW,5511,2015-09-12,0.007922,0,Milan,42881
8725,Real Estate,GB,LOW,6512,2018-07-04,0.008605,0,Manchester,39245
8726,Electronics,US,LOW,5732,2016-10-14,0.002057,0,Los Angeles,31383
8727,Electronics,BR,LOW,5732,2021-12-19,0.004143,0,São Paulo,1599
8728,Travel,HK,LOW,4722,2022-03-30,0.00828,0,Hong Kong,16790
8729,Utilities,AU,MEDIUM,4900,2018-12-06,0.039485,0,Sydney,1696
8730,Automotive,JP,MEDIUM,5511,2023-09-09,0.010125,0,Tokyo,10151
8731,Digital Goods,GB,HIGH,5815,2018-10-11,0.161278,0,Birmingham,861
8732,Electronics,AE,MEDIUM,5732,2019-03-21,0.036909,1,Abu Dhabi,14096
8733,Crypto,GB,HIGH,6051,2020-01-16,0.139832,0,Birmingham,3107
8734,Utilities,MX,LOW,4900,2017-02-11,0.00227,0,Monterrey,20405
8735,Digital Goods,FR,HIGH,5815,2017-10-04,0.10975,0,Lyon,1049
8736,Fuel,US,LOW,5541,2015-06-13,0.001153,0,Los Angeles,29758
8737,Digital Goods,US,HIGH,5815,2018-01-05,0.244252,0,New York,2340
8738,Restaurants,SG,MEDIUM,5812,2023-02-15,0.011105,0,Tampines,4574
8739,Travel,ZA,LOW,4722,2018-03-15,0.007066,0,Cape Town,39611
8740,Telecom,US,LOW,4813,2017-08-17,0.001305,0,New York,2218
8741,Travel,GB,LOW,4722,2015-10-06,0.005368,0,Manchester,17420
8742,Healthcare,US,LOW,8099,2023-12-15,0.005691,0,Los Angeles,33081
